Q_no,Chakra_Name_kn,Chakra_Name_te,Chakra_Name_en,Chakra_Name_sa,karaka_no,karaka_name_kn,karaka_name_te,karaka_name_en,karaka_name_sa,chakra_result_kn,chakra_result_te,chakra_result_en,chakra_result_sa
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,1,ಬಲರಾಮ,బలరాముడు,Balarama,बलराम,ನೀನು ಸ್ವಪ್ರಯತ್ನದಿಂದ; ಭವಿಷ್ಯತ್ತಿಗೆ ಬೇಕಾದ ಕಾರ್ಯವನ್ನು ಮನಸ್ಸಿನಿಂದ ಮಾಡುತ್ತಿದ್ದಿಯ. ಅದು ಶೀಘ್ರದಲ್ಲಿ ಫಲಕೊಡುವುದು,నీవు స్వప్రయత్నంతో భవిష్యత్తు పనులు చేస్తే త్వరగా ఫలితం పొందుతావు.,If you work with self-effort for future plans; results will come quickly.,स्वप्रयत्नेन भविष्यात्कर्म कुर्याः चेत् शीघ्रं फलम्।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,10,ಶ್ರೀಕೃಷ್ಣ,శ్రీకృష్ణ,Lord Krishna,श्रीकृष्ण,ನೀನು ಯಾವುದು ಮನಸ್ಸಿನಿಂದ ಮಾಡಲಿಚ್ಚಿಸುತ್ತಿಯೇ ಅದು ಮನಸ್ಸಿನಿಂದಲೇ ಸಿದ್ದಿಸುತ್ತ್ತದೆ. ಆದರೆ ಸ್ವಲ್ಫ ವಿಲಂಬವಗುತ್ತದೆ,నీవు ఏదైనా మనసుతో కోరుకుంటే అది నెరవేరుతుంది. కానీ కొంత ఆలస్యంగా.,Whatever you desire with your heart will be fulfilled; but with some delay.,यत् मनसा इच्छसि तत् सिद्ध्यति। किन्तु विलम्बेन।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,3,ಆನಿರುದ್ದ,అనిరుద్ద,Anirudda,आनिरुद्द,ನೀನು ಭವಿಷ್ಯತ್ ಕರ್ಮವನ್ನು ಇಚ್ಚೊಸದೆ; ಧನವನ್ನು ಇಚ್ಚಿಸಿದರೆ ನಿನ್ನ ಬಯಕೆ ಅತಿ ಶೀಘ್ರದಲ್ಲಿ ಈಡೇರುತ್ತದೆ,నీవు భవిష్యత్తు పనులను కాకుండా ధనాన్ని కోరుకుంటే త్వరగా ఫలితం పొందుతావు.,If you desire wealth instead of future planning; your wish will be fulfilled very quickly.,भविष्यात्कर्म त्यक्त्वा धनम् इच्छसि चेत् शीघ्रं सिद्ध्यति।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,2,ಪ್ರಧ್ಯುಮ್ನ,ప్రద్యుమ్న,Pradyumna,प्रध्युम्न,ನೀನು ಅನ್ನಧಾನವನ್ನು; ಜಲಧಾನವನ್ನು ಮಾಡಲಿಚ್ಚಿಸುತ್ತಿದ್ದಿಯ. ಆ ಬಯಕೆ ಈಡೇರುವುದು,నీవు అన్నదానం; జలదానం చేయాలని కోరుకుంటున్నావు. అది నెరవేరుతుంది.,You wish to perform food donation and water donation. It will be fulfilled.,अन्नदानं जलदानं कर्तुम् इच्छसि। तत् सिद्ध्यति।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,5,ಕಾಮದೇವ,కామదేవ,Kamadeva,कामदेव,ನೀನು ಧಾತು  ವಿಷಯವಾಗಿ ಚಿಂತಿಸುತ್ತಿದ್ದಿ. ನಿನ್ನ ಬಯಕೆ ಈಡೇರುತ್ತದೆ,నీవు లోహ సంబంధ విషయంపై ఆలోచిస్తున్నావు. నీ కోరిక నెరవేరుతుంది.,You are thinking about metal-related matters. Your wish will be fulfilled.,धातुविषये चिन्तयसि। कामना सिद्ध्यति।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,4,ಸಾಂಬ,సాంబ,Samba,सांब,ನೀನಿರುವ ನಗರಕ್ಕೆ ಆಗ್ನೇಯದಿಕ್ಕಿನಲ್ಲಿ ಹೋಗಲಿಚ್ಚೆಪಡುತ್ತಿದ್ದಿ. ,నీవు ఆగ్నేయ దిశకు వెళ్లాలని కోరుకుంటున్నావు.,You wish to go towards the southeast.,आग्नेयदिशि गन्तुम् इच्छसि।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,7,ಮಹಾದೇವ,మహాదేవ,Mahadeva,महादेव,ನಿನ್ನ ಮನಸ್ಸಿನ ಬಯಕೆ ಫಲಿಸುತ್ತದೆ.,నీ మనసులోని కోరిక నెరవేరుతుంది.,Your inner desire will be fulfilled.,मनसः कामना सिद्ध्यति।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,8,ಗಣೇಷ,గణేష,Ganesha,गणेष,ನೀನು; ಸುವರ್ಣ; ರಜತಾದಿಗಳಬಗ್ಗೆ ನೋಡುತ್ತಿದ್ದಿಯ. ವಿಲಂಭವಾಗಿ ಫಲಿಸುವುದು,నీవు బంగారం; వెండి వంటి వాటి గురించి ఆలోచిస్తున్నావు. ఆలస్యంగా ఫలిస్తుంది.,You are thinking about gold; silver; and similar things. It will be fulfilled with delay.,सुवर्णरजतादीनि चिन्तयसि। विलम्बेन फलम्।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,9,ಕಾರ್ತಿಕೇಯ,కార్తికేయ,Karthikeya,कार्तिकेय,ನೀವು ಧಾತು ವ್ಯಾಪಾರವನ್ನು ಮನಸ್ಸಿನಲ್ಲಿಟ್ಟಿದ್ದಿ. ಅದು ವಿಲಂಭವಾಗಿ ಈಡೇರುವುದು,నీవు లోహ వ్యాపారం చేయాలని అనుకుంటున్నావు. అది ఆలస్యంగా నెరవేరుతుంది.,You are planning metal trade. It will be fulfilled slowly.,धातुव्यापारं कर्तुम् इच्छसि। विलम्बेन सिद्ध्यति।
12,ಮನಸ್ಕಾಮ ಪರೀಕ್ಷಾ ಚಕ್ರ,మనోకామ పరీక్షా చక్రం  ,Desire Fulfillment Examination Chakra  ,मनस्काम परीक्षा चक्रम्  ,6,ಗರುಡ,గరుడ,Garuda,गरुड,ನೀನು ಈ ನಿರ್ಭಂದದಿಂದ ಅನೇಕ ಕಷ್ಟಗಲನ್ನು ಅನುಭವಿಸುತ್ತಿ. ಅದದಿಂದ ಬಹು ಆಲಸ್ಯದಿಂ ವಿಮುಕ್ತನಾಗುತ್ತಿಯ,నీవు ఈ బంధనంలో అనేక కష్టాలు అనుభవిస్తున్నావు. కానీ ఆలస్యంగా విముక్తి పొందుతావు.,You are suffering many difficulties due to this bondage. You will be freed; but after delay.,अस्मिन् बन्धने बहून् क्लेशान् अनुभवसि। विलम्बेन विमुक्तिः।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,3,ಬಲರಾಮ,బలరాముడు,Balarama,बलराम,ನಿನ್ನ ಬಲ ನಾಡಿಯಲ್ಲಿ ಪಿತ್ತ ಸಂಬಂದವಾದ ರೋಗ ಅಧಿಕವಾಗಿದೆ. ಶೀಘ್ರದಲ್ಲಿ ಸುಖವಾಗುವುದು,నీ శరీరంలోని కుడి నాడిలో పిత్త సంబంధ వ్యాధి ఉంది. త్వరలో నయం అవుతుంది.,There is a bile-related issue in the right channel of your body. It will heal soon.,दक्षिणनाड्याम् पित्तसम्बद्धः रोगः अस्ति। शीघ्रं निवारणम्।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,2,ಶ್ರೀಕೃಷ್ಣ,శ్రీకృష్ణ,Lord Krishna,श्रीकृष्ण,ನಿನ್ನ ಶರೀರದಲ್ಲಿ ಎಡಭಾಗದ ನಾಡಿಯಲ್ಲಿ ಕಫ ಸಂಭಂದಿತವಾದ ರೋಗವಿದೆ. ಭಗವಂತನ ಅನುಗ್ರಹದಿಂದ ವೊಳ್ಳೆಯದು ಆಗುವುದು,నీ శరీరంలోని ఎడమ నాడిలో కఫ సంబంధ వ్యాధి ఉంది. భగవంతుని కృపతో నయం అవుతుంది.,There is a phlegm-related issue in the left channel of your body. It will improve with divine grace.,वामनाड्याम् कफसम्बद्धः रोगः अस्ति। ईश्वरानुग्रहेण शान्तिः।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,5,ಆನಿರುದ್ದ,అనిరుద్ద,Anirudda,आनिरुद्द,ನಿನ್ನ ಶರೀರದ ಬಲನಾಡಿಯಲ್ಲಿ ಪಿತ್ತಾಧಿಕ್ಯರೋಗವು ಇದೆ. ವೊಳ್ಳೇಯದು ಆಗುತ್ತದೆ. ವಿಚಾರಿಸಬೇಡ,నీ శరీరంలోని కుడి నాడిలో పిత్త అధిక్యం ఉంది. శుభంగా అవుతుంది. చింతించవద్దు.,There is excess bile in the right channel. It will become normal. Do not worry.,दक्षिणनाड्याम् पित्ताधिक्यं अस्ति। शान्तिः भवेत्। मा चिन्तय।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,4,ಪ್ರಧ್ಯುಮ್ನ,ప్రద్యుమ్న,Pradyumna,प्रध्युम्न,ನಿನ್ನ ಅಂತರಮಧ್ಯ ನಾಡಿಯಲ್ಲಿ ಕಫ ಸಂಭಂದವಾದ ರೋಗವಿದೆ. ಅದು ಅತಿ ಕಷ್ಟದಮೇಲೆ ನಿವಾರಣೆಯಾಗಿ ಸುಖವನ್ನು ಕೊಡುತ್ತದೆ,నీ మధ్య నాడిలో కఫ సంబంధ వ్యాధి ఉంది. కష్టంతో నయం అవుతుంది.,There is a phlegm-related issue in the central channel. It will heal after difficulty.,मध्यनाड्याम् कफरोगः अस्ति। कष्टेन निवारणम्।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,7,ಕಾಮದೇವ,కామదేవ,Kamadeva,कामदेव,ನಿನ್ನ ಶರೀರದ ಬಲ ನಾಡಿಯಲ್ಲಿ ರೋಗವಿದೆ. ಹಾಗಾಗಿ ನಿನ್ನ ಸ್ವದೇಶವನ್ನು ಸೇರು. ಶುಭವಾಗುತ್ತದೆ,నీ శరీరంలోని కుడి నాడిలో వ్యాధి ఉంది. కాబట్టి స్వదేశానికి వెళ్ళు. శుభం జరుగుతుంది.,There is illness in the right channel of your body. Return to your homeland. It will be good.,दक्षिणनाड्याम् रोगः अस्ति। स्वदेशं गच्छ। शुभं भवेत्।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,6,ಸಾಂಬ,సాంబ,Samba,सांब,ನಿನ್ನ ಶರೀರದ ವೊಳಗಿನ ಮಧ್ಯನಾಡಿಯಲ್ಲಿ; ಬಲ ನಾಡಿಯಲ್ಲಿ ವಾತಪಿತ್ತಾದಿ ರೋಗವಿದೆ. ಕಷ್ಟದ ಮೇಲೆ ವಾಸಿಯಾಗುತ್ತದೆ,నీ శరీరంలో వాత; పిత్త సంబంధ వ్యాధులు ఉన్నాయి. కష్టంతో నయం అవుతుంది.,There are vata and pitta-related issues in your body. It will heal after struggle.,वातपित्तसम्बद्धाः रोगाः सन्ति। कष्टेन निवारणम्।
13,ರೋಗ ಪರೀಕ್ಷಾ ಚಕ್ರ,రోగ పరీక్షా చక్రం  ,Disease Examination Chakra  ,रोग परीक्षा चक्रम्  ,9,ಮಹಾದೇವ,మహాదేవ,Mahadeva,महादेव,ನಿನ್ನ ಶರೀರದ ಹೊರಬಾಗದ ನಾಡಿಯಲ್ಲಿ ಕಫಪಿತ್ತಾಧಿಕ್ಯವಾದ ರೋಗವಿದೆ. ಅದು ಶೀಘ್ರದಲ್ಲಿ ನಿವಾರಣೆಯಾಗುವುದು,నీ శరీరంలోని బయట భాగంలో కఫ; పిత్త వ్యాధి ఉంది. త్వరలో నయం అవుతుంది.,There is phlegm and bile imbalance externally. It will be cured soon.,बाह्यभागे कफपित्तरोगः अस्ति। शीघ्रं निवारणम्।
